Time, Soil 1, Soil 2, Soil 3, humidity, pressure, temperature 
2021-12-22 14:50:48.241914, 433, 228, 200, 93.68139027820915, 988.2348443866005, 8.466910576639929 
2021-12-22 15:51:04.321929, 436, 202, 212, 100.0, 988.8808910049145, 7.501834940823028 
2021-12-22 16:51:20.461967, 450, 230, 202, 100.0, 987.9448098215513, 7.110728332772851 
2021-12-22 17:51:36.603315, 436, 206, 202, 98.19163658349908, 987.3377408176599, 7.329138303740183 
2021-12-22 18:51:52.648606, 444, 230, 202, 99.14633557651969, 986.9080836116818, 7.425645206519403 
2021-12-22 19:52:08.790065, 450, 221, 203, 100.0, 986.9561808278303, 6.43518461958156 
2021-12-22 20:52:24.931419, 446, 222, 201, 100.0, 986.9302186105102, 5.383784721139818 
2021-12-22 21:52:41.072705, 448, 223, 212, 100.0, 986.5584358366676, 6.099954312253976 
2021-12-22 22:52:57.144255, 445, 222, 225, 100.0, 986.5693214104365, 6.943111743271584 
2021-12-22 23:53:13.285740, 450, 223, 202, 99.80372468613842, 985.9787267706367, 6.43518461958156 
2021-12-23 00:53:29.427219, 454, 223, 204, 99.92417669387311, 985.460769545021, 6.425026106793666 
2021-12-23 01:53:45.568737, 451, 223, 204, 100.0, 985.6159431313823, 6.1050335498759525 
2021-12-23 02:54:01.691938, 452, 225, 217, 100.0, 985.9187287055329, 6.1964598768390715 
2021-12-23 03:54:17.833379, 452, 225, 207, 100.0, 985.7873835612324, 5.962815006473102 
2021-12-23 04:54:33.974649, 450, 224, 207, 100.0, 985.8591374909939, 5.60726964622736 
2021-12-23 05:54:50.115949, 447, 225, 204, 100.0, 986.0541869709635, 5.480289506033296 
2021-12-23 06:55:06.161847, 464, 236, 202, 100.0, 986.4858317681272, 5.0028458066808525 
2021-12-23 07:55:22.241926, 456, 225, 204, 99.47460163645738, 987.1113089637297, 4.44921750286594 
2021-12-23 08:55:38.321911, 458, 226, 201, 100.0, 987.9844542038135, 4.235893758223392 
2021-12-23 09:55:54.401898, 477, 232, 204, 98.15937983193942, 988.472606274777, 4.444138360122452 
2021-12-23 10:56:10.481909, 431, 226, 210, 94.80649246016078, 988.9918530351924, 4.804758218140341 
2021-12-23 11:56:26.561899, 461, 229, 209, 87.52609015345557, 988.6457230419848, 6.734861270547844 
2021-12-23 12:56:42.641940, 443, 228, 221, 83.00345351705266, 988.1529741917147, 7.644055953394854 
2021-12-23 13:56:58.783351, 425, 218, 215, 81.80049386302608, 987.8711417527745, 7.131045516673476 
2021-12-23 14:57:14.924679, 442, 216, 206, 88.21821852773144, 988.228571341306, 5.937418862018967 
2021-12-23 15:57:31.065856, 440, 210, 215, 93.99277504941219, 987.9815201019555, 5.048558389977552 
2021-12-23 16:57:47.207474, 444, 226, 215, 100.0, 988.1860271799676, 3.865117995120818 
2021-12-23 17:58:03.325496, 448, 239, 234, 95.54723041395755, 988.2095945372218, 4.195260722213424 
2021-12-23 18:58:19.452218, 454, 228, 188, 100.0, 987.9029080559407, 3.5705301383102777 
2021-12-23 19:58:35.594720, 450, 229, 208, 95.10683133320468, 987.8697315867815, 3.6822702446079347 
2021-12-23 20:58:51.661366, 436, 224, 209, 97.13048735139115, 987.6269098731893, 3.413078409433365 
2021-12-23 21:59:07.802843, 451, 219, 236, 93.83429773717084, 987.4027586275236, 3.6365583659149707 
2021-12-23 22:59:23.944279, 456, 233, 222, 94.97532365558219, 987.3136640215989, 3.6467165591428055 
2021-12-23 23:59:40.085583, 454, 243, 210, 93.81809569821654, 987.0099261457333, 3.438473830657313 
2021-12-24 00:59:56.151924, 470, 234, 247, 92.97661626837592, 986.6079245591777, 3.6162419829517605 
2021-12-24 02:00:12.292371, 458, 224, 212, 92.67725455716877, 985.6005041108197, 3.4283156612946186 
2021-12-24 03:00:28.433728, 468, 232, 202, 90.63787993874722, 984.5744685593351, 3.4943437829613684 
2021-12-24 04:00:44.492053, 452, 235, 214, 88.87719082705028, 982.5260922296594, 3.479106519749621 
2021-12-24 05:01:00.611925, 458, 250, 211, 97.72010065483434, 981.2226137214279, 2.9356458446243776 
2021-12-24 06:01:16.731925, 460, 199, 213, 100.0, 981.9531073301616, 2.549638417013921 
2021-12-24 07:01:32.801939, 464, 253, 221, 100.0, 981.1906910555786, 1.6506539507827256 
2021-12-24 08:01:48.881916, 506, 396, 228, 100.0, 980.1142578480207, 2.382030452141771 
2021-12-24 09:02:04.967586, 436, 234, 201, 100.0, 980.2482003741112, 2.6004287719726564 
2021-12-24 10:02:21.108803, 457, 228, 199, 99.93473871451727, 980.6955957600019, 2.234738865867257 
2021-12-24 11:02:37.241978, 454, 216, 208, 96.46799450607618, 981.121207694215, 3.0880176603794096 
2021-12-24 12:02:53.383119, 461, 224, 205, 100.0, 981.2403008833181, 2.6969305265753065 
2021-12-24 13:03:09.523906, 446, 225, 172, 90.4920042069106, 981.1379117312903, 3.966700241720537 
2021-12-24 14:03:25.665766, 452, 240, 208, 94.86919881141462, 981.2950883205739, 3.565451045916416 
2021-12-24 15:03:41.791952, 454, 271, 207, 96.49542065989651, 981.9182819933329, 2.427741683856584 
2021-12-24 16:03:57.891902, 454, 226, 196, 97.9944966206897, 982.8413588033698, 1.9655514268262777 
2021-12-24 17:04:14.031918, 452, 234, 198, 99.0642500391263, 983.3014827675212, 1.676048867055215 
2021-12-24 18:04:30.173128, 461, 221, 210, 98.94440586010046, 984.0735114689021, 1.7166807482251898 
2021-12-24 19:04:46.219053, 460, 230, 207, 98.52326942073297, 984.7690916920742, 1.742075683415169 
2021-12-24 20:05:02.297662, 462, 237, 212, 98.41388772182258, 985.9752420848837, 1.676048867055215 
2021-12-24 21:05:18.439271, 494, 232, 211, 97.48661752755957, 986.3788778252862, 1.467810768407071 
2021-12-24 22:05:34.580091, 458, 226, 212, 99.32409164199747, 986.5863619992244, 0.8888098459283356 
2021-12-24 23:05:50.722144, 463, 235, 213, 98.20445674080186, 987.4871938633897, 1.1427571532840375 
2021-12-25 00:06:06.859851, 462, 231, 211, 99.91270573742077, 988.002358899787, 0.939599249191815 
2021-12-25 01:06:23.002117, 460, 234, 250, 99.71969156589255, 987.9277305698903, 0.9091256037412677 
2021-12-25 02:06:39.143704, 468, 235, 214, 99.89686909420412, 988.678957721085, 0.9040466638514773 
2021-12-25 03:06:55.285129, 457, 236, 211, 99.66594025628896, 988.9631003184207, 0.9345203075557947 
2021-12-25 04:07:11.426427, 474, 238, 216, 99.13612813109104, 988.9983024986404, 1.137678200006485 
2021-12-25 05:07:27.566606, 470, 205, 210, 98.39754538322359, 988.4399362196658, 1.066572884679772 
2021-12-25 06:07:43.706586, 464, 225, 215, 93.8256638643169, 988.2316493228005, 1.5947851605946197 
2021-12-25 07:07:59.847144, 467, 212, 216, 95.2428790795115, 987.9573925690228, 1.5541533353039996 
2021-12-25 08:08:15.988173, 462, 257, 183, 93.65121649736795, 987.747751469875, 1.818260532640852 
2021-12-25 09:08:32.100107, 457, 238, 214, 91.21243211721537, 987.9022675518012, 2.427741683856584 
2021-12-25 10:08:48.241233, 456, 241, 211, 89.43718827720318, 987.7725831781353, 3.0575432762736456 
2021-12-25 11:09:04.311646, 451, 235, 216, 72.93073751835726, 987.3392374817711, 7.263107325532474 
2021-12-25 12:09:20.453051, 446, 226, 212, 82.60257993088848, 986.4654603719176, 4.423821792058879 
2021-12-25 13:09:36.591363, 448, 241, 204, 84.73012415294912, 985.9263892526618, 3.966700241720537 
